order_id,order_date,customer_id,customer_name,product,category,region,quantity,unit_price,revenue,discount,profit
1203,2025-05-18,CUST0458,Customer 0458,Rice,Grocery,East,4,1000,3280.0,0.18,346.78
1204,2025-08-18,CUST0358,Customer 0358,Shoes,Fashion,West,1,4000,3880.0,0.03,930.29
1205,2025-06-26,CUST0225,Customer 0225,Keyboard,Electronics,East,5,2500,12000.0,0.04,3359.95
1206,2025-11-05,CUST0437,Customer 0437,Oil,Grocery,West,4,1500,5820.0,0.03,841.26
1207,2025-08-02,CUST0427,Customer 0427,Rice,Grocery,South,3,1000,2520.0,0.16,644.98
1208,2025-11-15,CUST0107,Customer 0107,Chair,Furniture,South,1,7000,6090.0,0.13,660.16
1209,2025-03-22,CUST0311,Customer 0311,T-Shirt,Fashion,West,1,1200,1008.0,0.16,289.77
1210,2025-06-05,CUST0121,Customer 0121,Keyboard,Electronics,East,5,2500,12375.0,0.01,1039.36
1211,2025-07-02,CUST0347,Customer 0347,Headphones,Electronics,North,2,3000,4980.0,0.17,1378.37
1212,2025-02-02,CUST0173,Customer 0173,Shoes,Fashion,South,1,4000,3520.0,0.12,375.06
1213,2025-09-07,CUST0133,Customer 0133,Desk,Furniture,East,3,12000,30600.0,0.15,7632.28
1214,2025-03-19,CUST0437,Customer 0437,Oil,Grocery,North,5,1500,6600.0,0.12,679.21
1215,2025-08-13,CUST0410,Customer 0410,T-Shirt,Fashion,North,1,1200,972.0,0.19,244.91
1216,2025-10-15,CUST0022,Customer 0022,Jeans,Fashion,South,1,2500,2425.0,0.03,256.98
1217,2025-07-05,CUST0081,Customer 0081,Oil,Grocery,West,3,1500,3870.0,0.14,958.34
1218,2025-02-20,CUST0079,Customer 0079,Rice,Grocery,South,3,1000,2790.0,0.07,307.76
1219,2025-08-13,CUST0497,Customer 0497,Shoes,Fashion,East,1,4000,3800.0,0.05,980.45
1220,2025-05-27,CUST0259,Customer 0259,Headphones,Electronics,West,1,3000,2850.0,0.05,676.43
1221,2025-07-04,CUST0323,Customer 0323,Rice,Grocery,West,2,1000,1940.0,0.03,476.8
1222,2025-04-27,CUST0071,Customer 0071,Shoes,Fashion,East,4,4000,13120.0,0.18,3641.78
1223,2025-01-16,CUST0227,Customer 0227,Headphones,Electronics,North,1,3000,2580.0,0.14,500.05
1224,2025-02-13,CUST0174,Customer 0174,Desk,Furniture,North,4,12000,38400.0,0.2,4460.21
1225,2025-07-21,CUST0389,Customer 0389,Laptop,Electronics,East,2,65000,106600.0,0.18,9883.76
1226,2025-08-03,CUST0206,Customer 0206,Rice,Grocery,East,5,1000,4150.0,0.17,990.78
1227,2025-06-26,CUST0005,Customer 0005,Chair,Furniture,West,5,7000,30800.0,0.12,3459.14
1228,2025-08-17,CUST0330,Customer 0330,Keyboard,Electronics,West,5,2500,11000.0,0.12,2376.01
1229,2025-12-24,CUST0177,Customer 0177,Rice,Grocery,North,4,1000,3360.0,0.16,920.02
1230,2025-01-19,CUST0276,Customer 0276,Desk,Furniture,South,4,12000,40800.0,0.15,9906.71
1231,2025-09-24,CUST0277,Customer 0277,Chair,Furniture,East,2,7000,13720.0,0.02,2763.11
1232,2025-11-22,CUST0082,Customer 0082,Laptop,Electronics,East,1,65000,53300.0,0.18,10595.25
1233,2025-05-04,CUST0427,Customer 0427,Chair,Furniture,North,4,7000,22400.0,0.2,2336.26
1234,2025-07-10,CUST0133,Customer 0133,Rice,Grocery,North,5,1000,4650.0,0.07,420.83
1235,2025-08-18,CUST0153,Customer 0153,Coffee,Grocery,South,1,500,455.0,0.09,134.79
1236,2025-06-29,CUST0154,Customer 0154,Chair,Furniture,South,5,7000,30450.0,0.13,7221.44
1237,2025-02-23,CUST0168,Customer 0168,Jeans,Fashion,West,5,2500,12000.0,0.04,3015.37
1238,2025-02-20,CUST0076,Customer 0076,Oil,Grocery,North,4,1500,4980.0,0.17,488.18
1239,2025-08-06,CUST0455,Customer 0455,Headphones,Electronics,West,4,3000,11520.0,0.04,1119.47
1240,2025-10-29,CUST0287,Customer 0287,Jeans,Fashion,West,4,2500,8300.0,0.17,1730.94
1241,2025-08-14,CUST0353,Customer 0353,T-Shirt,Fashion,South,4,1200,4032.0,0.16,450.6
1242,2025-09-06,CUST0365,Customer 0365,T-Shirt,Fashion,North,2,1200,1944.0,0.19,375.0
1243,2025-12-22,CUST0109,Customer 0109,T-Shirt,Fashion,East,4,1200,4752.0,0.01,544.13
1244,2025-03-02,CUST0309,Customer 0309,Shoes,Fashion,North,1,4000,3920.0,0.02,806.69
1245,2025-09-25,CUST0079,Customer 0079,Phone,Electronics,East,3,30000,84600.0,0.06,13737.45
1246,2025-09-06,CUST0015,Customer 0015,Headphones,Electronics,East,2,3000,5040.0,0.16,870.84
1247,2025-05-26,CUST0111,Customer 0111,Headphones,Electronics,North,4,3000,12000.0,0.0,2405.5
1248,2025-01-23,CUST0214,Customer 0214,T-Shirt,Fashion,East,5,1200,5640.0,0.06,1012.51
1249,2025-07-13,CUST0244,Customer 0244,Oil,Grocery,West,5,1500,7275.0,0.03,803.7
1250,2025-08-19,CUST0342,Customer 0342,T-Shirt,Fashion,West,2,1200,1992.0,0.17,301.88
1251,2025-07-18,CUST0120,Customer 0120,Shoes,Fashion,West,3,4000,10680.0,0.11,3105.5
1252,2025-05-23,CUST0331,Customer 0331,Phone,Electronics,East,2,30000,51600.0,0.14,10621.28
1253,2025-10-15,CUST0331,Customer 0331,Phone,Electronics,North,5,30000,147000.0,0.02,42650.14
1254,2025-10-19,CUST0268,Customer 0268,Keyboard,Electronics,South,4,2500,9000.0,0.1,756.95
1255,2025-01-10,CUST0141,Customer 0141,Keyboard,Electronics,West,2,2500,4150.0,0.17,1097.93
1256,2025-02-13,CUST0414,Customer 0414,Jeans,Fashion,West,5,2500,11750.0,0.06,2462.29
1257,2025-01-12,CUST0175,Customer 0175,Shoes,Fashion,East,2,4000,7360.0,0.08,1980.74
1258,2025-07-15,CUST0132,Customer 0132,Phone,Electronics,East,1,30000,24000.0,0.2,4780.59
1259,2025-03-15,CUST0094,Customer 0094,Chair,Furniture,South,1,7000,6790.0,0.03,1965.54
1260,2025-01-31,CUST0315,Customer 0315,Desk,Furniture,West,2,12000,23760.0,0.01,2206.6
1261,2025-02-20,CUST0164,Customer 0164,Headphones,Electronics,North,4,3000,9840.0,0.18,1345.58
1262,2025-01-27,CUST0104,Customer 0104,Keyboard,Electronics,West,5,2500,11000.0,0.12,2073.01
1263,2025-02-28,CUST0138,Customer 0138,Laptop,Electronics,West,3,65000,177450.0,0.09,30087.86
1264,2025-01-15,CUST0209,Customer 0209,Rice,Grocery,North,2,1000,1640.0,0.18,137.92
1265,2025-05-07,CUST0391,Customer 0391,Jeans,Fashion,North,2,2500,4700.0,0.06,796.58
1266,2025-11-22,CUST0257,Customer 0257,Keyboard,Electronics,South,2,2500,4650.0,0.07,1379.97
1267,2025-10-03,CUST0488,Customer 0488,Shoes,Fashion,West,5,4000,18200.0,0.09,1460.01
1268,2025-11-14,CUST0149,Customer 0149,Rice,Grocery,West,2,1000,2000.0,0.0,570.74
1269,2025-05-20,CUST0307,Customer 0307,Chair,Furniture,South,4,7000,22400.0,0.2,5943.54
1270,2025-10-27,CUST0431,Customer 0431,Jeans,Fashion,North,3,2500,7425.0,0.01,1801.46
1271,2025-06-03,CUST0046,Customer 0046,Shoes,Fashion,East,1,4000,3320.0,0.17,795.19
1272,2025-08-10,CUST0108,Customer 0108,Coffee,Grocery,East,5,500,2025.0,0.19,303.8
1273,2025-11-22,CUST0134,Customer 0134,Oil,Grocery,East,4,1500,5700.0,0.05,1286.5
1274,2025-06-24,CUST0108,Customer 0108,T-Shirt,Fashion,South,5,1200,5580.0,0.07,1568.45
1275,2025-11-27,CUST0473,Customer 0473,Laptop,Electronics,South,5,65000,292500.0,0.1,81407.99
1276,2025-07-31,CUST0285,Customer 0285,Oil,Grocery,North,4,1500,5100.0,0.15,1011.78
1277,2025-10-03,CUST0016,Customer 0016,Rice,Grocery,West,4,1000,3480.0,0.13,548.65
1278,2025-11-04,CUST0184,Customer 0184,Shoes,Fashion,North,2,4000,6640.0,0.17,1717.18
1279,2025-03-05,CUST0237,Customer 0237,Desk,Furniture,North,2,12000,21840.0,0.09,2811.56
1280,2025-05-24,CUST0349,Customer 0349,Oil,Grocery,East,3,1500,4320.0,0.04,1121.39
1281,2025-04-24,CUST0120,Customer 0120,T-Shirt,Fashion,South,3,1200,3564.0,0.01,671.54
1282,2025-01-04,CUST0101,Customer 0101,Rice,Grocery,West,4,1000,3920.0,0.02,552.78
1283,2025-03-29,CUST0283,Customer 0283,Keyboard,Electronics,South,5,2500,10875.0,0.13,2312.61
1284,2025-02-03,CUST0302,Customer 0302,Headphones,Electronics,South,1,3000,2910.0,0.03,830.47
1285,2025-09-25,CUST0374,Customer 0374,Chair,Furniture,East,2,7000,11620.0,0.17,988.7
1286,2025-12-15,CUST0287,Customer 0287,T-Shirt,Fashion,North,1,1200,972.0,0.19,214.82
1287,2025-06-15,CUST0222,Customer 0222,Shoes,Fashion,West,3,4000,11760.0,0.02,2281.73
1288,2025-07-05,CUST0265,Customer 0265,Laptop,Electronics,West,2,65000,128700.0,0.01,36299.34
1289,2025-06-11,CUST0003,Customer 0003,Shoes,Fashion,North,2,4000,7440.0,0.07,2035.75
1290,2025-04-26,CUST0354,Customer 0354,Shoes,Fashion,East,1,4000,3280.0,0.18,404.47
1291,2025-06-09,CUST0033,Customer 0033,Rice,Grocery,North,1,1000,990.0,0.01,173.28
1292,2025-10-31,CUST0409,Customer 0409,Rice,Grocery,West,3,1000,2490.0,0.17,334.59
1293,2025-05-03,CUST0491,Customer 0491,Desk,Furniture,South,1,12000,10080.0,0.16,1958.83
1294,2025-02-07,CUST0398,Customer 0398,Coffee,Grocery,West,5,500,2275.0,0.09,229.88
1295,2025-10-24,CUST0064,Customer 0064,Phone,Electronics,North,1,30000,24600.0,0.18,4010.46
1296,2025-03-07,CUST0032,Customer 0032,T-Shirt,Fashion,North,1,1200,1128.0,0.06,245.63
1297,2025-02-22,CUST0347,Customer 0347,Laptop,Electronics,West,5,65000,321750.0,0.01,85902.25
1298,2025-02-19,CUST0317,Customer 0317,Shoes,Fashion,North,2,4000,6640.0,0.17,1681.54
1299,2025-08-21,CUST0197,Customer 0197,T-Shirt,Fashion,East,4,1200,3936.0,0.18,851.08
1300,2025-11-30,CUST0481,Customer 0481,Rice,Grocery,South,1,1000,910.0,0.09,138.5
1301,2025-02-25,CUST0053,Customer 0053,Laptop,Electronics,South,5,65000,279500.0,0.14,58816.59
1302,2025-10-21,CUST0065,Customer 0065,Rice,Grocery,West,5,1000,4750.0,0.05,819.95
1303,2025-04-06,CUST0125,Customer 0125,Headphones,Electronics,West,1,3000,2970.0,0.01,441.24
1304,2025-09-20,CUST0492,Customer 0492,Rice,Grocery,South,3,1000,2820.0,0.06,774.79
1305,2025-03-17,CUST0241,Customer 0241,Chair,Furniture,North,5,7000,32550.0,0.07,5245.19
1306,2025-09-23,CUST0301,Customer 0301,Rice,Grocery,North,2,1000,1980.0,0.01,379.3
1307,2025-08-05,CUST0177,Customer 0177,Keyboard,Electronics,North,2,2500,4350.0,0.13,540.61
1308,2025-06-24,CUST0097,Customer 0097,Rice,Grocery,East,4,1000,3440.0,0.14,1018.32
1309,2025-10-24,CUST0290,Customer 0290,Desk,Furniture,North,5,12000,56400.0,0.06,8589.51
1310,2025-08-21,CUST0449,Customer 0449,Laptop,Electronics,South,4,65000,249600.0,0.04,20171.01
1311,2025-12-21,CUST0118,Customer 0118,T-Shirt,Fashion,East,5,1200,5760.0,0.04,1070.0
1312,2025-07-12,CUST0106,Customer 0106,Shoes,Fashion,North,2,4000,6640.0,0.17,541.02
1313,2025-02-07,CUST0184,Customer 0184,Laptop,Electronics,South,5,65000,318500.0,0.02,45840.68
1314,2025-11-20,CUST0300,Customer 0300,Desk,Furniture,East,1,12000,9600.0,0.2,1188.55
1315,2025-03-31,CUST0113,Customer 0113,Chair,Furniture,South,2,7000,13020.0,0.07,2629.92
1316,2025-04-11,CUST0012,Customer 0012,Headphones,Electronics,South,3,3000,7380.0,0.18,624.49
1317,2025-07-14,CUST0336,Customer 0336,Phone,Electronics,South,3,30000,72900.0,0.19,10724.75
1318,2025-07-09,CUST0415,Customer 0415,Desk,Furniture,West,2,12000,19440.0,0.19,5734.07
1319,2025-12-31,CUST0034,Customer 0034,Phone,Electronics,South,2,30000,49200.0,0.18,5351.72
1320,2025-04-09,CUST0273,Customer 0273,Shoes,Fashion,South,3,4000,11280.0,0.06,1968.35
1321,2025-01-24,CUST0391,Customer 0391,Coffee,Grocery,South,5,500,2400.0,0.04,474.73
1322,2025-06-17,CUST0127,Customer 0127,Laptop,Electronics,West,3,65000,161850.0,0.17,43267.45
1323,2025-04-18,CUST0373,Customer 0373,Phone,Electronics,South,4,30000,100800.0,0.16,21699.72
1324,2025-09-18,CUST0199,Customer 0199,Rice,Grocery,South,5,1000,4650.0,0.07,902.83
1325,2025-06-14,CUST0365,Customer 0365,Desk,Furniture,West,5,12000,51600.0,0.14,12252.06
1326,2025-08-31,CUST0138,Customer 0138,Coffee,Grocery,North,4,500,1740.0,0.13,441.85
1327,2025-04-17,CUST0113,Customer 0113,Keyboard,Electronics,East,4,2500,8300.0,0.17,1386.91
1328,2025-08-06,CUST0456,Customer 0456,Shoes,Fashion,East,5,4000,19400.0,0.03,5147.5
1329,2025-10-09,CUST0044,Customer 0044,Headphones,Electronics,South,1,3000,2820.0,0.06,547.48
1330,2025-10-26,CUST0022,Customer 0022,T-Shirt,Fashion,West,5,1200,5280.0,0.12,917.36
1331,2025-08-10,CUST0210,Customer 0210,Desk,Furniture,South,4,12000,45120.0,0.06,7405.17
1332,2025-08-15,CUST0120,Customer 0120,Chair,Furniture,North,1,7000,6510.0,0.07,638.84
1333,2025-05-22,CUST0475,Customer 0475,Keyboard,Electronics,South,1,2500,2450.0,0.02,390.17
1334,2025-06-20,CUST0101,Customer 0101,Rice,Grocery,East,3,1000,2850.0,0.05,695.25
1335,2025-04-08,CUST0362,Customer 0362,Coffee,Grocery,East,2,500,800.0,0.2,196.42
1336,2025-01-05,CUST0395,Customer 0395,Chair,Furniture,West,3,7000,17640.0,0.16,4450.36
1337,2025-07-27,CUST0421,Customer 0421,Coffee,Grocery,South,1,500,455.0,0.09,87.72
1338,2025-07-23,CUST0117,Customer 0117,Keyboard,Electronics,West,2,2500,4550.0,0.09,880.34
1339,2025-08-25,CUST0175,Customer 0175,Phone,Electronics,West,3,30000,74700.0,0.17,13022.78
1340,2025-04-18,CUST0225,Customer 0225,T-Shirt,Fashion,South,5,1200,5940.0,0.01,656.78
1341,2025-06-06,CUST0483,Customer 0483,Oil,Grocery,East,1,1500,1350.0,0.1,303.68
1342,2025-06-23,CUST0116,Customer 0116,Shoes,Fashion,East,4,4000,13760.0,0.14,2321.88
1343,2025-06-16,CUST0301,Customer 0301,Laptop,Electronics,South,5,65000,273000.0,0.16,77223.98
1344,2025-06-19,CUST0291,Customer 0291,Rice,Grocery,West,5,1000,4100.0,0.18,845.64
1345,2025-07-15,CUST0105,Customer 0105,Shoes,Fashion,North,1,4000,3560.0,0.11,432.31
1346,2025-06-18,CUST0292,Customer 0292,T-Shirt,Fashion,South,3,1200,3528.0,0.02,363.2
1347,2025-01-17,CUST0424,Customer 0424,Oil,Grocery,North,5,1500,6750.0,0.1,817.24
1348,2025-07-17,CUST0146,Customer 0146,Keyboard,Electronics,West,2,2500,4700.0,0.06,918.23
1349,2025-01-30,CUST0189,Customer 0189,Jeans,Fashion,West,1,2500,2425.0,0.03,652.65
1350,2025-07-20,CUST0081,Customer 0081,Phone,Electronics,North,2,30000,53400.0,0.11,9890.49
1351,2025-07-19,CUST0490,Customer 0490,Keyboard,Electronics,West,2,2500,4150.0,0.17,614.81
1352,2025-03-23,CUST0310,Customer 0310,Coffee,Grocery,West,3,500,1320.0,0.12,251.52
1353,2025-05-22,CUST0104,Customer 0104,Laptop,Electronics,South,2,65000,118300.0,0.09,30924.59
1354,2025-09-27,CUST0169,Customer 0169,Coffee,Grocery,North,4,500,1820.0,0.09,376.28
1355,2025-05-28,CUST0331,Customer 0331,T-Shirt,Fashion,East,3,1200,3096.0,0.14,732.4
1356,2025-07-20,CUST0314,Customer 0314,Headphones,Electronics,West,4,3000,11400.0,0.05,3169.11
1357,2025-08-23,CUST0197,Customer 0197,Rice,Grocery,North,2,1000,1720.0,0.14,173.75
1358,2025-05-03,CUST0454,Customer 0454,Headphones,Electronics,North,3,3000,7380.0,0.18,1463.47
1359,2025-12-24,CUST0372,Customer 0372,Oil,Grocery,North,2,1500,2460.0,0.18,419.38
1360,2025-07-08,CUST0040,Customer 0040,Phone,Electronics,West,5,30000,127500.0,0.15,19344.67
1361,2025-03-26,CUST0130,Customer 0130,Keyboard,Electronics,West,5,2500,12375.0,0.01,1062.74
1362,2025-07-15,CUST0176,Customer 0176,Oil,Grocery,North,4,1500,4980.0,0.17,833.0
1363,2025-05-09,CUST0059,Customer 0059,Oil,Grocery,West,2,1500,2790.0,0.07,682.74
1364,2025-08-25,CUST0035,Customer 0035,Phone,Electronics,West,5,30000,130500.0,0.13,30926.93
1365,2025-03-13,CUST0242,Customer 0242,Chair,Furniture,North,2,7000,13580.0,0.03,1140.37
1366,2025-04-01,CUST0151,Customer 0151,Phone,Electronics,North,5,30000,127500.0,0.15,14925.12
1367,2025-12-13,CUST0140,Customer 0140,Headphones,Electronics,North,4,3000,11160.0,0.07,1424.77
1368,2025-12-12,CUST0273,Customer 0273,Keyboard,Electronics,North,4,2500,8600.0,0.14,2270.66
1369,2025-07-19,CUST0354,Customer 0354,Chair,Furniture,West,4,7000,27720.0,0.01,2246.05
1370,2025-04-14,CUST0476,Customer 0476,Keyboard,Electronics,North,3,2500,6150.0,0.18,762.58
1371,2025-08-04,CUST0015,Customer 0015,Laptop,Electronics,North,3,65000,163800.0,0.16,37607.02
1372,2025-04-23,CUST0491,Customer 0491,Phone,Electronics,North,2,30000,51600.0,0.14,4627.63
1373,2025-06-17,CUST0166,Customer 0166,Jeans,Fashion,West,2,2500,4400.0,0.12,1256.43
1374,2025-08-08,CUST0062,Customer 0062,Keyboard,Electronics,North,2,2500,4900.0,0.02,740.59
1375,2025-07-25,CUST0335,Customer 0335,Desk,Furniture,North,1,12000,11040.0,0.08,1997.47
1376,2025-12-03,CUST0418,Customer 0418,Chair,Furniture,South,5,7000,32550.0,0.07,3086.16
1377,2025-07-30,CUST0155,Customer 0155,Coffee,Grocery,South,4,500,1600.0,0.2,163.84
1378,2025-05-09,CUST0492,Customer 0492,Phone,Electronics,West,5,30000,141000.0,0.06,30849.71
1379,2025-12-14,CUST0474,Customer 0474,Oil,Grocery,East,2,1500,2790.0,0.07,613.18
1380,2025-12-08,CUST0247,Customer 0247,Phone,Electronics,West,3,30000,90000.0,0.0,25259.64
1381,2025-07-15,CUST0262,Customer 0262,Rice,Grocery,North,2,1000,1800.0,0.1,423.03
1382,2025-04-30,CUST0011,Customer 0011,Coffee,Grocery,South,1,500,470.0,0.06,113.9
1383,2025-11-14,CUST0041,Customer 0041,Laptop,Electronics,South,2,65000,120900.0,0.07,17561.36
1384,2025-07-12,CUST0105,Customer 0105,Rice,Grocery,West,1,1000,950.0,0.05,227.59
1385,2025-06-18,CUST0069,Customer 0069,Chair,Furniture,West,3,7000,18270.0,0.13,4518.33
1386,2025-11-28,CUST0417,Customer 0417,Chair,Furniture,East,1,7000,6650.0,0.05,1604.19
1387,2025-05-05,CUST0106,Customer 0106,Jeans,Fashion,South,1,2500,2050.0,0.18,463.92
1388,2025-12-18,CUST0357,Customer 0357,Oil,Grocery,East,2,1500,2640.0,0.12,432.77
1389,2025-04-04,CUST0227,Customer 0227,Rice,Grocery,South,1,1000,990.0,0.01,186.28
1390,2025-01-27,CUST0325,Customer 0325,Headphones,Electronics,South,2,3000,5820.0,0.03,687.97
1391,2025-05-01,CUST0260,Customer 0260,Phone,Electronics,South,4,30000,103200.0,0.14,15327.46
1392,2025-05-06,CUST0218,Customer 0218,Headphones,Electronics,West,5,3000,14250.0,0.05,2034.58
1393,2025-11-22,CUST0104,Customer 0104,Chair,Furniture,West,4,7000,27440.0,0.02,8066.32
1394,2025-07-13,CUST0086,Customer 0086,T-Shirt,Fashion,West,4,1200,4416.0,0.08,945.32
1395,2025-03-21,CUST0420,Customer 0420,T-Shirt,Fashion,North,1,1200,1020.0,0.15,177.51
1396,2025-06-03,CUST0305,Customer 0305,Jeans,Fashion,West,2,2500,4450.0,0.11,528.01
1397,2025-08-26,CUST0157,Customer 0157,T-Shirt,Fashion,North,3,1200,3312.0,0.08,706.53
1398,2025-06-20,CUST0070,Customer 0070,Oil,Grocery,North,4,1500,5760.0,0.04,1621.72
1399,2025-01-07,CUST0442,Customer 0442,Jeans,Fashion,West,3,2500,6750.0,0.1,1914.65
1400,2025-07-11,CUST0197,Customer 0197,T-Shirt,Fashion,West,3,1200,3132.0,0.13,655.93
1401,2025-01-20,CUST0472,Customer 0472,Phone,Electronics,West,4,30000,97200.0,0.19,11247.96
1402,2025-05-11,CUST0395,Customer 0395,Oil,Grocery,East,3,1500,4050.0,0.1,759.36
1403,2025-12-23,CUST0030,Customer 0030,Rice,Grocery,South,4,1000,3240.0,0.19,783.58
1404,2025-09-02,CUST0018,Customer 0018,Desk,Furniture,East,1,12000,10320.0,0.14,2290.77
1405,2025-11-06,CUST0234,Customer 0234,Rice,Grocery,South,2,1000,1900.0,0.05,403.7
1406,2025-01-07,CUST0060,Customer 0060,Phone,Electronics,North,4,30000,110400.0,0.08,23068.66
1407,2025-09-23,CUST0466,Customer 0466,Keyboard,Electronics,East,4,2500,9700.0,0.03,1686.94
1408,2025-09-14,CUST0496,Customer 0496,Jeans,Fashion,North,4,2500,8800.0,0.12,2124.9
1409,2025-02-25,CUST0326,Customer 0326,Coffee,Grocery,South,3,500,1260.0,0.16,175.37
1410,2025-07-23,CUST0358,Customer 0358,Chair,Furniture,North,1,7000,5600.0,0.2,1453.79
1411,2025-02-19,CUST0036,Customer 0036,Oil,Grocery,West,4,1500,5400.0,0.1,1209.57
1412,2025-03-29,CUST0091,Customer 0091,Desk,Furniture,South,2,12000,20640.0,0.14,2550.37
1413,2025-09-15,CUST0486,Customer 0486,Phone,Electronics,South,4,30000,106800.0,0.11,13538.62
1414,2025-01-31,CUST0384,Customer 0384,Headphones,Electronics,West,2,3000,5700.0,0.05,1587.45
1415,2025-08-14,CUST0321,Customer 0321,Coffee,Grocery,East,1,500,415.0,0.17,48.37
1416,2025-02-13,CUST0194,Customer 0194,Phone,Electronics,South,3,30000,89100.0,0.01,7709.53
1417,2025-09-02,CUST0249,Customer 0249,Rice,Grocery,North,1,1000,1000.0,0.0,138.54
1418,2025-12-07,CUST0299,Customer 0299,Laptop,Electronics,West,1,65000,62400.0,0.04,15861.65
1419,2025-11-05,CUST0267,Customer 0267,Chair,Furniture,West,4,7000,25480.0,0.09,3927.66
1420,2025-06-22,CUST0190,Customer 0190,Rice,Grocery,East,3,1000,2400.0,0.2,623.3
1421,2025-12-07,CUST0205,Customer 0205,Shoes,Fashion,East,5,4000,19800.0,0.01,3134.86
1422,2025-02-21,CUST0002,Customer 0002,T-Shirt,Fashion,South,4,1200,4080.0,0.15,1123.44
1423,2025-01-14,CUST0309,Customer 0309,Phone,Electronics,South,5,30000,141000.0,0.06,32971.19
1424,2025-07-08,CUST0232,Customer 0232,Coffee,Grocery,North,4,500,1800.0,0.1,405.45
1425,2025-11-23,CUST0491,Customer 0491,Desk,Furniture,East,1,12000,10440.0,0.13,2841.3
1426,2025-12-14,CUST0228,Customer 0228,Keyboard,Electronics,North,5,2500,11250.0,0.1,2729.53
1427,2025-06-28,CUST0220,Customer 0220,T-Shirt,Fashion,South,1,1200,1020.0,0.15,147.54
1428,2025-12-31,CUST0074,Customer 0074,Jeans,Fashion,North,5,2500,10500.0,0.16,2495.5
1429,2025-03-07,CUST0255,Customer 0255,Phone,Electronics,West,3,30000,74700.0,0.17,22349.27
1430,2025-03-28,CUST0459,Customer 0459,T-Shirt,Fashion,South,1,1200,1080.0,0.1,214.86
1431,2025-04-19,CUST0088,Customer 0088,Rice,Grocery,North,1,1000,980.0,0.02,292.57
1432,2025-03-24,CUST0476,Customer 0476,Desk,Furniture,East,4,12000,40800.0,0.15,5242.1
1433,2025-12-07,CUST0244,Customer 0244,Rice,Grocery,West,1,1000,870.0,0.13,246.21
1434,2025-02-16,CUST0408,Customer 0408,Oil,Grocery,North,3,1500,3735.0,0.17,1064.44
1435,2025-11-26,CUST0176,Customer 0176,Shoes,Fashion,West,4,4000,13920.0,0.13,3517.83
1436,2025-04-30,CUST0115,Customer 0115,Chair,Furniture,East,1,7000,6580.0,0.06,687.64
1437,2025-10-31,CUST0480,Customer 0480,Keyboard,Electronics,East,1,2500,2225.0,0.11,240.37
1438,2025-07-14,CUST0296,Customer 0296,Oil,Grocery,South,1,1500,1410.0,0.06,295.84
1439,2025-07-18,CUST0217,Customer 0217,Desk,Furniture,South,3,12000,30240.0,0.16,8632.42
1440,2025-09-24,CUST0340,Customer 0340,Coffee,Grocery,West,5,500,2400.0,0.04,400.72
1441,2025-06-11,CUST0075,Customer 0075,Chair,Furniture,East,2,7000,12600.0,0.1,2271.43
1442,2025-03-16,CUST0383,Customer 0383,Rice,Grocery,North,1,1000,880.0,0.12,130.2
1443,2025-05-21,CUST0435,Customer 0435,Oil,Grocery,West,5,1500,6750.0,0.1,1770.6
1444,2025-05-30,CUST0361,Customer 0361,Shoes,Fashion,South,1,4000,3200.0,0.2,490.53
1445,2025-04-26,CUST0359,Customer 0359,Oil,Grocery,West,1,1500,1230.0,0.18,308.4
1446,2025-07-20,CUST0154,Customer 0154,Rice,Grocery,East,2,1000,1600.0,0.2,320.88
1447,2025-08-05,CUST0348,Customer 0348,T-Shirt,Fashion,East,3,1200,3060.0,0.15,508.06
1448,2025-05-25,CUST0357,Customer 0357,Keyboard,Electronics,North,5,2500,11500.0,0.08,1251.18
1449,2025-12-30,CUST0156,Customer 0156,T-Shirt,Fashion,West,2,1200,2112.0,0.12,374.28
1450,2025-05-30,CUST0460,Customer 0460,Headphones,Electronics,North,2,3000,5760.0,0.04,1409.15
1451,2025-07-05,CUST0372,Customer 0372,Coffee,Grocery,South,1,500,430.0,0.14,127.91
1452,2025-07-12,CUST0487,Customer 0487,Shoes,Fashion,West,2,4000,6480.0,0.19,655.33
1453,2025-04-02,CUST0484,Customer 0484,Laptop,Electronics,West,1,65000,52000.0,0.2,11597.12
